customer_id,first_name,last_name,email,city,state,region,lifetime_spend,order_frequency,last_order_date,recency_days,customer_segment
CUST004421,Harita,Behl,tejas03@example.org,Dhule,Nagaland,South,109332.49,5,2025-04-06 03:16:06,10,VIP
CUST004422,Zaitra,Tak,reva10@example.com,Ramagundam,Kerala,West,190764.92,6,2025-04-09 23:05:00,7,VIP
CUST004423,Zaid,Balasubramanian,qpant@example.org,Gwalior,Andhra Pradesh,South,129705.2,6,2025-04-06 14:49:50,10,VIP
CUST004424,Ganga,Sarma,anmol27@example.org,Mehsana,Gujarat,North,125376.01,4,2025-04-12 19:14:31,4,VIP
CUST004425,Robert,Misra,ishita82@example.com,Tirunelveli,Haryana,East,133907.92,6,2025-04-01 16:08:17,15,VIP
CUST004426,Harinakshi,Agate,routhenry@example.org,Katni,Tamil Nadu,East,54151.19,4,2025-03-27 23:40:38,20,High Value
CUST004427,Yahvi,Din,inayasrinivasan@example.org,Bahraich,Assam,Central,57691.91,2,2025-04-11 15:07:18,5,High Value
CUST004428,Neelima,Natt,omander@example.org,Meerut,West Bengal,West,9918.42,1,2025-01-29 22:40:46,77,Low Value
CUST004429,Laksh,Pant,gangulymaanav@example.org,Alappuzha,Odisha,Central,101017.9,5,2025-03-21 15:38:47,26,VIP
CUST004430,Chakradhar,Cheema,daveojas@example.com,Ratlam,Tripura,Central,60757.77,4,2025-03-31 14:34:08,16,High Value
CUST004431,Kavya,Deo,kbajaj@example.net,Jamshedpur,Bihar,East,70168.23,2,2025-04-03 07:51:04,13,High Value
CUST004432,Vedika,Sachar,misrabina@example.net,Vijayanagaram,Mizoram,East,81623.12,3,2025-03-29 20:24:10,18,High Value
CUST004433,Divya,Kurian,mohankamala@example.com,Bharatpur,Andhra Pradesh,West,202189.89,6,2025-03-26 17:51:02,21,VIP
CUST004434,Hardik,Aggarwal,janya24@example.org,Ramagundam,Maharashtra,East,149049.93,4,2025-04-09 05:33:18,7,VIP
CUST004435,Nathaniel,Peri,mganesh@example.com,Chinsurah,Gujarat,South,83147.03,3,2025-03-14 07:57:51,33,High Value
CUST004436,Abhiram,Bava,zilmil55@example.net,Burhanpur,Assam,South,31826.93,2,2025-03-24 14:40:17,23,Mid Value
CUST004437,Aryan,Luthra,yauvaninarang@example.net,Pune,Bihar,North,44795.12,2,2025-03-19 11:17:32,28,Mid Value
CUST004438,Yash,Dewan,charanchoudhary@example.org,Erode,Mizoram,Central,222827.83,8,2025-04-12 21:19:53,4,VIP
CUST004439,Yauvani,Dash,msubramanian@example.com,Patna,Karnataka,West,165656.71,6,2025-04-06 00:38:40,10,VIP
CUST004440,Nitara,Mitter,rbhakta@example.org,Mango,Andhra Pradesh,East,102296.0,5,2025-04-16 21:14:22,0,VIP
CUST004441,Baljiwan,Karnik,parsasathvik@example.net,Bally,Maharashtra,Central,124256.76,3,2025-04-05 07:26:34,11,VIP
CUST004442,Max,Dhaliwal,nandini38@example.net,Muzaffarnagar,Karnataka,West,48683.48,2,2025-04-01 12:39:49,15,Mid Value
CUST004443,Raagini,Kohli,natarajanamruta@example.org,Thanjavur,Gujarat,South,221553.65,6,2025-04-09 15:16:05,7,VIP
CUST004444,Omaja,Sule,auroraeshana@example.org,New Delhi,Odisha,West,64715.44,4,2025-04-13 06:08:23,3,High Value
CUST004445,Yasti,Cheema,vasudhaparmar@example.net,Surendranagar Dudhrej,Assam,Central,171992.84,8,2025-04-05 23:24:03,11,VIP
CUST004446,Darsh,Gour,jhaveriaachal@example.org,Howrah,Maharashtra,South,109132.55,4,2025-02-28 10:19:01,47,VIP
CUST004447,Krishna,Srivastava,dbala@example.com,Sangli-Miraj & Kupwad,Madhya Pradesh,East,99159.43,5,2025-04-07 08:01:09,9,High Value
CUST004448,Hemangini,Dave,warda81@example.org,Cuttack,Sikkim,Central,57748.15,4,2025-04-12 02:45:45,4,High Value
CUST004449,Vedhika,Zacharia,ojasvi76@example.net,Secunderabad,Gujarat,South,179948.24,5,2025-04-08 23:12:27,8,VIP
CUST004450,Liam,Samra,ansh52@example.com,Faridabad,Manipur,North,190252.12,6,2025-04-16 17:16:31,0,VIP
CUST004451,Advika,Contractor,advik@,Farrukhabad,Bihar,South,49160.38,3,2025-03-08 15:56:12,39,Mid Value
CUST004452,Elijah,Pingle,khareekaraj@example.org,Dibrugarh,Goa,West,58721.91,3,2025-02-07 07:42:27,68,High Value
CUST004453,Bimala,Kashyap,hiral60@example.net,Faridabad,Haryana,North,38918.09,1,2025-04-11 12:56:42,5,Mid Value
CUST004454,Abha,Krishnamurthy,shravya13@example.org,Uluberia,Assam,South,76359.76,4,2025-04-07 00:58:43,9,High Value
CUST004455,Lekha,Sant,bhavna96@example.org,Kishanganj,Haryana,East,83211.11,3,2025-01-30 18:36:34,76,High Value
CUST004456,Harita,Chhabra,eta49@example.com,Bhimavaram,Meghalaya,South,49692.46,2,2025-02-15 05:46:42,60,Mid Value
CUST004457,Vincent,Bhargava,nidhiben@example.com,Begusarai,Haryana,North,156922.8,7,2025-04-11 12:27:46,5,VIP
CUST004458,Keya,Karpe,praneelwalla@example.com,Thrissur,Mizoram,South,89126.24,4,2025-04-15 02:18:39,1,High Value
CUST004459,Mitesh,Hegde,onveergala@example.com,Visakhapatnam,Telangana,North,58580.01,4,2025-04-14 11:52:27,2,High Value
CUST004460,Unnati,Bose,lohit52@example.com,Pudukkottai,Jharkhand,East,26168.31,1,2025-01-24 11:38:39,82,Mid Value
CUST004461,Laksh,Buch,hbrahmbhatt@example.net,Purnia,Bihar,Central,230892.45,7,2025-04-12 23:26:20,4,VIP
CUST004462,Tanveer,Sachdev,bben@example.org,Mathura,Madhya Pradesh,South,119712.71,4,2025-02-10 02:51:15,65,VIP
CUST004463,Ishani,Raja,sanaya25@example.net,Chandrapur,Uttarakhand,West,67265.57,5,2025-04-11 12:17:40,5,High Value
CUST004464,Girindra,Krishna,lalyash@example.org,Varanasi,Tamil Nadu,North,268905.84,9,2025-04-10 07:50:01,6,VIP
CUST004465,Bishakha,Nagi,udarsh08@example.org,Ongole,Maharashtra,East,76729.86,3,2025-04-02 05:42:47,14,High Value
CUST004466,Hemani,Nagy,shroffikbal@example.org,Asansol,Manipur,West,76118.21,3,2025-04-15 00:53:11,1,High Value
CUST004467,Daksha,Chada,doshivrinda@example.org,Udupi,Uttar Pradesh,West,50765.64,2,2025-02-28 09:45:41,47,High Value
CUST004468,Ishani,Oza,eranganathan@example.org,Visakhapatnam,Assam,Central,30463.41,2,2025-02-09 15:13:37,66,Mid Value
CUST004469,Hema,Bir,chakradevpadmanabhan@example.net,Phusro,Mizoram,West,46729.35,2,2025-02-17 16:54:47,58,Mid Value
CUST004470,Bahadurjit,Pillay,xkorpal@example.com,Medininagar,Andhra Pradesh,South,56683.11,3,2025-04-11 14:21:27,5,High Value
CUST004471,Ekapad,Natt,vaidyagayathri@example.org,Nanded,Karnataka,South,92038.43,3,2025-03-24 08:15:13,23,High Value
CUST004472,Mahika,Nagarajan,paiyash@example.net,Tiruchirappalli,Mizoram,East,0.0,0,,-1,Low Value
CUST004473,Naksh,Basu,chakrika46@example.net,Pudukkottai,Goa,Central,87065.1,5,2025-04-03 09:22:53,13,High Value
CUST004474,Yashvi,Dutta,chokshiyashodhara@example.org,Narasaraopet,Arunachal Pradesh,North,85361.51,3,2025-03-11 10:29:06,36,High Value
CUST004475,Qushi,Natt,labanchad@example.net,Durgapur,Uttar Pradesh,South,131792.21,6,2025-03-21 15:36:35,26,VIP
CUST004476,Vedhika,Sahni,qsidhu@example.net,Karnal,Andhra Pradesh,North,164137.9,5,2025-03-11 11:37:24,36,VIP
CUST004477,Laksh,Narayanan,gautamchandran@example.net,Parbhani,Rajasthan,West,170943.09,7,2025-03-18 05:48:56,29,VIP
CUST004478,Aadhya,Saran,kamala26@example.com,Aurangabad,Gujarat,West,90481.79,3,2025-03-20 16:54:41,27,High Value
CUST004479,Quincy,Dass,goyalwarda@example.org,Tumkur,Himachal Pradesh,West,104512.66,4,2025-03-09 07:04:54,38,VIP
CUST004480,Kiaan,Tella,kgoyal@example.com,Jaipur,Himachal Pradesh,East,202924.7,6,2025-04-15 18:13:32,1,VIP
CUST004481,Madhav,Dora,bhavini37@example.com,Bharatpur,Kerala,North,58163.82,2,2025-03-07 22:24:54,40,High Value
CUST004482,Zashil,Cherian,xsaraf@example.net,Singrauli,Odisha,South,13059.53,2,2025-03-01 05:49:34,46,Low Value
CUST004483,Aishani,Malhotra,hritiktiwari@example.org,Kumbakonam,Maharashtra,Central,123970.18,4,2025-04-03 23:02:20,13,VIP
CUST004484,Wazir,Bhasin,atimunshi@example.org,Bihar Sharif,Assam,North,75803.46,2,2025-03-06 06:44:09,41,High Value
CUST004485,Aradhana,Nagarajan,chanchal26@example.com,Aizawl,Himachal Pradesh,West,51936.17,3,2025-03-18 14:00:47,29,High Value
CUST004486,Lohit,Dugar,omadvik@example.org,Aurangabad,Madhya Pradesh,East,93769.09,3,2025-02-17 12:48:46,58,High Value
CUST004487,Isaiah,Mukherjee,indira08@example.net,Allahabad,Jharkhand,West,162417.2,7,2025-04-10 05:13:46,6,VIP
CUST004488,Agastya,Dubey,hbassi@example.net,Panchkula,Himachal Pradesh,West,145964.53,7,2025-03-31 01:33:49,16,VIP
CUST004489,Ekani,Garde,sthaman@example.com,Unnao,Chhattisgarh,East,64003.73,3,2025-04-13 07:54:55,3,High Value
CUST004490,Bahadurjit,Chandran,krishna04@example.org,Aurangabad,Mizoram,North,62564.8,3,2025-03-26 02:51:39,21,High Value
CUST004491,Harita,Shankar,madhavi85@example.net,Udupi,Goa,Central,62453.11,4,2025-03-17 08:32:49,30,High Value
CUST004492,Aachal,Baria,waliahredhaan@example.net,Karimnagar,Mizoram,East,24755.87,3,2025-04-05 04:09:58,11,Mid Value
CUST004493,Sachi,Rajan,paurudra@example.org,Jamshedpur,Assam,North,21379.2,1,2025-03-16 05:21:02,31,Mid Value
CUST004494,Baghyawati,Rajan,wkari@example.net,Jabalpur,Haryana,Central,9433.56,2,2025-03-11 02:58:14,36,Low Value
CUST004495,Edhitha,Bajwa,liam23@example.com,Jamnagar,Andhra Pradesh,North,121208.45,4,2025-04-05 12:51:13,11,VIP
CUST004496,Gaurang,Dhawan,chauhancharan@example.com,Varanasi,Punjab,East,96507.7,4,2025-03-01 13:58:18,46,High Value
CUST004497,Yadavi,Nair,azaandash@example.org,Jamshedpur,Chhattisgarh,South,78643.96,3,2025-03-11 04:03:47,36,High Value
CUST004498,Nidra,Agrawal,joshua79@example.com,Ballia,Uttarakhand,West,18296.44,1,2025-01-02 19:03:03,104,Low Value
CUST004499,Abhiram,Kakar,manan54@example.org,Mango,Mizoram,East,149557.43,6,2025-03-12 23:57:19,35,VIP
CUST004500,Ekavir,Chacko,ydubey@example.net,Jodhpur,Mizoram,West,40825.6,1,2025-01-16 15:05:31,90,Mid Value
CUST004501,Lavanya,Doctor,tripti@,Tiruvottiyur,Manipur,North,75910.61,2,2025-03-19 08:47:45,28,High Value
CUST004502,Oscar,Mistry,chaman84@example.com,Aizawl,Manipur,East,245153.77,8,2025-04-09 17:45:53,7,VIP
CUST004503,Ranveer,Dugar,wazirvasa@example.org,Chandrapur,Haryana,East,5711.02,1,2025-04-15 19:20:12,1,Low Value
CUST004504,Nathaniel,Balan,abeernarula@example.net,Vijayanagaram,Gujarat,South,88363.6,3,2025-03-16 08:09:59,31,High Value
CUST004505,Madhav,Murty,janaki28@example.com,Anand,Karnataka,West,91072.23,4,2025-03-25 14:03:29,22,High Value
CUST004506,Gagan,Soni,nidhi52@example.org,Sambalpur,Arunachal Pradesh,East,48072.17,2,2025-02-28 02:47:57,47,Mid Value
CUST004507,Jason,Puri,zmuni@example.net,Bally,Andhra Pradesh,Central,84480.15,3,2025-04-05 12:48:48,11,High Value
CUST004508,Kiaan,Panchal,bahritriya@example.com,Mumbai,West Bengal,North,61213.83,3,2025-04-13 01:37:08,3,High Value
CUST004509,Gautam,Kohli,ronith82@example.net,Medininagar,Gujarat,South,94036.46,3,2025-03-29 09:43:54,18,High Value
CUST004510,Rachana,Boase,fitanshroff@example.com,Hindupur,Sikkim,Central,232035.32,10,2025-04-09 13:18:21,7,VIP
CUST004511,Hema,Oommen,shankerdarpan@example.net,Bhopal,Rajasthan,South,64080.41,3,2025-04-16 06:34:12,0,High Value
CUST004512,Teerth,Bhagat,shauryaseshadri@example.org,Fatehpur,Meghalaya,West,0.0,0,,-1,Low Value
CUST004513,Eiravati,Kanda,nayakaashi@example.org,Jamnagar,Nagaland,West,96770.69,4,2025-04-04 07:41:17,12,High Value
CUST004514,Harini,Andra,jtrivedi@example.com,Imphal,Haryana,Central,85360.82,2,2025-04-01 15:37:39,15,High Value
CUST004515,Shivansh,Din,hswaminathan@example.net,Bhatpara,Gujarat,North,0.0,0,,-1,Low Value
CUST004516,Fariq,Banerjee,hiteshnigam@example.net,Dhanbad,Telangana,East,54439.92,3,2025-02-14 17:13:45,61,High Value
CUST004517,Zansi,Nath,thamansachi@example.org,Ahmednagar,Madhya Pradesh,Central,138038.84,6,2025-04-15 11:03:27,1,VIP
CUST004518,Utkarsh,Tak,ranaayush@example.org,Nandyal,Punjab,West,47283.57,3,2025-04-01 11:44:49,15,Mid Value
CUST004519,Krishna,Agate,bhavinimaster@example.com,Gopalpur,Himachal Pradesh,East,97962.1,5,2025-03-20 21:30:34,27,High Value
CUST004520,Finn,Krishnan,aagate@example.com,Gangtok,Tripura,West,80127.51,3,2025-03-17 04:13:54,30,High Value
CUST004521,Ekantika,Batra,cwagle@example.com,Vasai-Virar,Chhattisgarh,South,20953.12,2,2025-03-25 00:59:48,22,Mid Value
CUST004522,Yatan,Nagy,bhandariurvi@example.com,Medininagar,Bihar,North,89697.2,3,2025-04-04 15:59:02,12,High Value
CUST004523,Qadim,Mody,praneelrajagopalan@example.com,North Dumdum,Rajasthan,South,0.0,0,,-1,Low Value
CUST004524,Wyatt,Aurora,aachal73@example.net,Amritsar,Uttarakhand,East,52160.57,2,2025-04-09 22:15:40,7,High Value
CUST004525,Jonathan,Jhaveri,anmol71@example.com,Satna,Tripura,North,137826.68,6,2025-04-07 00:51:14,9,VIP
CUST004526,Sara,Bansal,vbhandari@example.com,Panipat,Tripura,South,4271.68,2,2025-03-21 18:01:26,26,Low Value
CUST004527,Umang,Dave,abhiram42@example.net,Khora,Manipur,East,10675.73,1,2025-02-08 15:38:13,67,Low Value
CUST004528,Liam,Roy,zsom@example.com,Panipat,Assam,East,31921.82,2,2025-03-12 08:59:11,35,Mid Value
CUST004529,Radha,Dave,agastya55@example.org,Alwar,Odisha,Central,106224.98,3,2025-03-15 22:19:16,32,VIP
CUST004530,Meghana,Krishnan,dchahal@example.com,Chittoor,Andhra Pradesh,East,191193.63,5,2025-04-10 01:34:45,6,VIP
CUST004531,Saksham,Shere,leena48@example.net,Alappuzha,Manipur,West,0.0,0,,-1,Low Value
CUST004532,Pranit,Sharaf,upkaar12@example.org,Kishanganj,Jharkhand,West,45832.79,2,2025-02-19 01:48:57,56,Mid Value
CUST004533,Hamsini,Puri,sandalzashil@example.com,Jamshedpur,Sikkim,East,90766.34,5,2025-03-11 21:15:22,36,High Value
CUST004534,Anvi,Devan,max82@example.org,Anantapur,West Bengal,Central,119217.1,4,2025-03-14 06:20:23,33,VIP
CUST004535,Jagdish,Kapoor,aradhanagola@example.org,Faridabad,Punjab,North,175655.84,5,2025-03-26 01:29:17,21,VIP
CUST004536,Kashvi,Toor,baghyawatitalwar@example.com,Tadipatri,Jharkhand,North,47908.76,3,2025-04-09 17:06:42,7,Mid Value
CUST004537,Arin,Chopra,ethan77@example.net,Kharagpur,Chhattisgarh,South,108774.86,5,2025-04-05 05:48:21,11,VIP
CUST004538,Omaja,Gaba,raaginiatwal@example.com,Bharatpur,Uttar Pradesh,Central,31602.46,2,2025-03-21 01:13:54,26,Mid Value
CUST004539,Madhav,Mani,ekalinganarasimhan@example.com,Khora,Gujarat,Central,49462.27,3,2025-04-04 01:33:50,12,Mid Value
CUST004540,Avni,Ranganathan,sastryaayush@example.org,Thiruvananthapuram,Andhra Pradesh,West,123220.42,5,2025-04-05 02:34:56,11,VIP
CUST004541,Atharv,Bhatt,naveen06@example.com,Lucknow,West Bengal,East,98661.03,4,2025-04-03 23:43:15,13,High Value
CUST004542,Ayush,Chadha,gagandas@example.com,Mumbai,Uttarakhand,East,68034.34,4,2025-04-14 17:12:53,2,High Value
CUST004543,Warjas,Gour,zansi35@example.com,Mau,Chhattisgarh,West,256208.88,7,2025-04-02 11:13:45,14,VIP
CUST004544,Ijaya,Golla,upadhriti68@example.com,Bikaner,Bihar,South,120521.31,4,2025-04-14 03:29:30,2,VIP
CUST004545,Jagat,Sagar,wchana@example.net,Satara,Uttarakhand,West,137498.93,6,2025-03-19 18:40:09,28,VIP
CUST004546,Janya,Madan,nandasiddharth@example.com,Chennai,Nagaland,North,62425.15,4,2025-04-15 20:29:45,1,High Value
CUST004547,Anay,Panchal,yganesh@example.net,Giridih,Kerala,West,83417.1,5,2025-03-24 09:27:34,23,High Value
CUST004548,Aayush,Halder,waglesai@example.com,Etawah,Bihar,North,177313.86,9,2025-04-08 08:02:20,8,VIP
CUST004549,Darpan,Bhandari,warda67@example.com,Ranchi,Uttarakhand,East,129391.48,6,2025-03-28 13:43:21,19,VIP
CUST004550,Hamsini,Patil,vamakshi88@example.org,Mira-Bhayandar,Manipur,West,126610.56,7,2025-04-12 20:12:53,4,VIP
CUST004551,Sanaya,Bandi,chakradhar@,Katihar,Meghalaya,North,101721.86,4,2025-04-06 16:38:01,10,VIP
CUST004552,Chakradhar,Balasubramanian,rayaan20@example.com,Hapur,Himachal Pradesh,Central,63839.95,3,2025-03-12 08:59:00,35,High Value
CUST004553,Rajeshri,Anand,oscarkakar@example.org,Vasai-Virar,West Bengal,West,46934.05,3,2025-01-30 10:15:01,76,Mid Value
CUST004554,Meghana,Brar,kai99@example.com,Bhiwani,Himachal Pradesh,Central,26458.33,1,2025-03-07 22:15:30,40,Mid Value
CUST004555,Qadim,Prabhakar,krishnafrado@example.net,Kolkata,Odisha,South,69312.85,2,2025-02-09 12:05:08,66,High Value
CUST004556,Chaman,Koshy,rehaan08@example.net,Kochi,Haryana,West,69574.8,3,2025-03-29 22:32:47,18,High Value
CUST004557,Charan,Sinha,sarkarjalsa@example.com,Guntur,Telangana,North,146615.27,4,2025-03-29 21:24:39,18,VIP
CUST004558,Geetika,Handa,deepa06@example.net,Shahjahanpur,Bihar,South,143248.6,5,2025-03-26 22:14:55,21,VIP
CUST004559,Ekaraj,Jayaraman,odhillon@example.com,Nizamabad,Punjab,South,115293.47,5,2025-04-12 16:58:50,4,VIP
CUST004560,Nitara,Sawhney,azaan33@example.com,Munger,Punjab,Central,102221.87,6,2025-03-09 13:46:45,38,VIP
CUST004561,Anita,Upadhyay,panini20@example.net,Nellore,Meghalaya,South,82306.59,3,2025-04-01 13:59:54,15,High Value
CUST004562,Yasti,Jayaraman,gdass@example.org,Surat,Himachal Pradesh,East,64705.35,2,2025-04-09 22:33:46,7,High Value
CUST004563,Manthan,Bera,gyohannan@example.net,Rajkot,Uttar Pradesh,East,0.0,0,,-1,Low Value
CUST004564,Pahal,Kale,anya56@example.net,Gurgaon,Odisha,South,112995.04,3,2025-02-20 19:11:18,55,VIP
CUST004565,Frederick,Wason,dipta39@example.org,Panchkula,Arunachal Pradesh,West,113114.47,5,2025-02-27 05:01:07,48,VIP
CUST004566,Wazir,Ganesan,ptailor@example.org,Hajipur,Jharkhand,South,68309.74,2,2025-03-03 03:13:17,44,High Value
CUST004567,Warinder,Dass,shankarikbal@example.net,Farrukhabad,Bihar,East,115957.43,4,2025-04-07 21:29:49,9,VIP
CUST004568,Arjun,Kalla,otank@example.org,Alwar,Kerala,West,77826.11,6,2025-04-16 05:29:58,0,High Value
CUST004569,Radha,Kala,qray@example.com,Ambattur,Odisha,North,73644.51,3,2025-02-25 22:58:44,50,High Value
CUST004570,Chandran,Pandey,waida80@example.org,Hazaribagh,Mizoram,West,130648.79,6,2025-04-01 08:47:19,15,VIP
CUST004571,Vyanjana,Jha,bhatnagarbalendra@example.net,Alappuzha,Rajasthan,North,125801.67,4,2025-03-28 01:31:27,19,VIP
CUST004572,Ojasvi,Doshi,dissac@example.com,Bijapur,Goa,South,16506.16,2,2025-03-02 23:36:59,45,Low Value
CUST004573,Priya,Amble,gayathri83@example.org,Katni,Telangana,Central,69654.26,3,2025-03-24 19:36:58,23,High Value
CUST004574,Ijaya,Bhagat,manantiwari@example.com,Khammam,Manipur,North,120622.98,4,2025-02-28 10:19:00,47,VIP
CUST004575,Rehaan,Sood,gprasad@example.net,Bongaigaon,Tamil Nadu,South,52886.43,2,2025-04-10 16:53:58,6,High Value
CUST004576,Jhalak,Narang,kala18@example.net,Bhubaneswar,Jharkhand,North,182589.57,7,2025-04-04 10:41:55,12,VIP
CUST004577,Fariq,Bhardwaj,edash@example.net,Sambalpur,Chhattisgarh,Central,167273.58,5,2025-02-10 11:07:47,65,VIP
CUST004578,Simon,Prashad,neel62@example.net,Sambhal,Madhya Pradesh,Central,131697.32,6,2025-03-07 15:12:58,40,VIP
CUST004579,Krisha,Lal,tailorreyansh@example.net,Malegaon,Andhra Pradesh,South,127203.35,4,2025-04-16 16:50:14,0,VIP
CUST004580,Yauvani,Rai,guptakalpit@example.com,Saharanpur,Tamil Nadu,South,157045.57,4,2025-03-11 17:17:35,36,VIP
CUST004581,Imaran,Som,ssahni@example.com,Ongole,Assam,South,68715.41,4,2025-04-13 15:13:21,3,High Value
CUST004582,Rachana,Baral,gaurang33@example.org,Nashik,Nagaland,East,131610.59,6,2025-03-30 03:12:19,17,VIP
CUST004583,Harsh,Choudhry,cbava@example.org,Bardhaman,Nagaland,South,65898.21,2,2025-04-10 01:30:27,6,High Value
CUST004584,Finn,Sem,kevinhegde@example.net,Jalandhar,Jharkhand,West,141977.2,5,2025-04-15 13:16:40,1,VIP
CUST004585,Zansi,Virk,tprakash@example.net,Morbi,Bihar,South,127178.12,5,2025-04-11 13:40:14,5,VIP
CUST004586,Ira,Raja,bhavanimand@example.net,Mau,Odisha,Central,64592.84,3,2025-04-15 21:16:42,1,High Value
CUST004587,Lakshit,Nagarajan,ranveerjaggi@example.net,Loni,Karnataka,Central,62275.07,3,2025-04-03 10:27:49,13,High Value
CUST004588,Reyansh,Narasimhan,khareaadhya@example.org,Jamalpur,Telangana,South,123655.75,4,2025-04-13 13:02:01,3,VIP
CUST004589,Balvan,Aurora,hgopal@example.com,Deoghar,Tamil Nadu,North,49662.33,2,2025-04-13 13:30:06,3,Mid Value
CUST004590,Jhalak,Thaker,trivenimodi@example.org,Howrah,Nagaland,West,157861.4,7,2025-02-26 05:33:10,49,VIP
CUST004591,Akshay,Guha,pratyush45@example.com,Malda,Rajasthan,West,250548.0,7,2025-03-26 22:39:28,21,VIP
CUST004592,Ikshita,Jain,elijah22@example.net,Darbhanga,West Bengal,East,43361.31,1,2025-02-17 00:23:17,58,Mid Value
CUST004593,Balveer,Chahal,amolsekhon@example.org,Eluru,Rajasthan,Central,84433.32,7,2025-04-07 10:26:36,9,High Value
CUST004594,Orinder,Dhingra,bhavna93@example.net,Hubli–Dharwad,Tripura,West,32452.11,1,2025-01-24 05:47:24,82,Mid Value
CUST004595,Chanchal,Madan,mukhopadhyaychatresh@example.com,Kishanganj,Goa,East,17788.1,1,2025-03-16 20:53:35,31,Low Value
CUST004596,Neel,Peri,anikasant@example.org,Hubli–Dharwad,Haryana,East,102685.35,4,2025-03-15 06:56:52,32,VIP
CUST004597,Jyoti,Bir,azadvarkey@example.org,Nizamabad,Uttar Pradesh,West,91661.24,4,2025-03-22 09:46:29,25,High Value
CUST004598,Anita,Bir,thomas42@example.com,Jammu,Uttarakhand,South,117479.52,6,2025-04-06 03:36:06,10,VIP
CUST004599,Omya,Dara,bnayar@example.com,Nangloi Jat,Chhattisgarh,South,145460.33,5,2025-04-12 19:28:32,4,VIP
CUST004600,Ayushman,Doshi,isaac97@example.com,Haridwar,Goa,East,34562.5,2,2025-04-04 08:10:42,12,Mid Value
CUST004601,Ucchal,Hegde,shravya@,Hajipur,Gujarat,West,66898.04,4,2025-03-30 00:04:35,17,High Value
CUST004602,Bhavya,Murty,dgara@example.org,Ahmednagar,Haryana,North,251571.19,10,2025-04-08 10:54:07,8,VIP
CUST004603,Nihal,Chaudhry,chatresh21@example.com,Saharanpur,Himachal Pradesh,West,133214.06,4,2025-02-28 22:40:57,47,VIP
CUST004604,Chaaya,Kurian,yastidhar@example.org,Kakinada,Sikkim,South,155082.52,6,2025-04-02 15:16:21,14,VIP
CUST004605,Umang,Din,aggarwalupasna@example.org,Tinsukia,Nagaland,East,129101.83,4,2025-03-30 20:31:25,17,VIP
CUST004606,Aadhya,Wadhwa,wbhalla@example.com,Faridabad,Odisha,East,62299.45,2,2025-03-09 00:35:08,38,High Value
CUST004607,Logan,Chahal,rushilhegde@example.net,Moradabad,Tripura,Central,119652.63,4,2025-04-16 06:07:10,0,VIP
CUST004608,Bhavini,Panchal,zgarg@example.net,Begusarai,Jharkhand,South,53295.63,2,2025-03-27 04:25:10,20,High Value
CUST004609,Qabil,Ganesh,tbhat@example.org,Kamarhati,Madhya Pradesh,North,32905.97,1,2025-04-01 04:10:13,15,Mid Value
CUST004610,Turvi,Keer,fariqpalan@example.net,Kakinada,Gujarat,Central,75788.34,2,2025-03-30 03:38:32,17,High Value
CUST004611,Hemani,Bala,bbala@example.org,Pondicherry,Haryana,East,63352.47,2,2025-02-17 12:21:00,58,High Value
CUST004612,Kabir,Reddy,krishna16@example.org,Jammu,Haryana,Central,86751.68,7,2025-04-08 19:38:29,8,High Value
CUST004613,Hardik,Puri,frado81@example.org,Kadapa,Himachal Pradesh,West,107366.4,5,2025-04-13 07:50:52,3,VIP
CUST004614,Xalak,Singhal,zvora@example.com,Sikar,Goa,East,111590.97,5,2025-02-10 22:33:10,65,VIP
CUST004615,Kamala,Sani,vasatika31@example.com,Udupi,Assam,South,0.0,0,,-1,Low Value
CUST004616,Rachana,Sibal,aptewarinder@example.com,Tadepalligudem,Tripura,West,139157.2,6,2025-04-13 05:48:11,3,VIP
CUST004617,Ranveer,Ravi,ekavirpal@example.net,Udaipur,Kerala,North,156527.54,4,2025-03-23 06:35:49,24,VIP
CUST004618,Tristan,Yogi,tmerchant@example.org,Vijayawada,Odisha,South,36801.41,2,2025-02-12 07:46:30,63,Mid Value
CUST004619,Quincy,Chowdhury,tthaker@example.com,Burhanpur,Meghalaya,East,57916.89,3,2025-03-17 02:00:36,30,High Value
CUST004620,Baghyawati,Dua,mganesh@example.net,Bhopal,Haryana,West,175913.5,6,2025-03-25 16:39:44,22,VIP
CUST004621,Krishna,Kurian,chaudhrypraneel@example.org,Dharmavaram,Odisha,East,66878.91,3,2025-04-16 18:42:41,0,High Value
CUST004622,Sai,Karan,vrishtimody@example.org,Thane,Arunachal Pradesh,Central,10704.11,1,2025-02-25 12:01:54,50,Low Value
CUST004623,Theodore,Pau,gavin56@example.org,Maheshtala,Rajasthan,Central,171800.03,6,2025-04-16 13:41:03,0,VIP
CUST004624,Omkaar,Natt,jayaramandayita@example.org,Jamalpur,Jharkhand,West,79664.38,4,2025-03-14 15:50:43,33,High Value
CUST004625,Jalsa,Sama,ymemon@example.com,Morena,Jharkhand,Central,45358.85,4,2025-03-27 23:19:13,20,Mid Value
CUST004626,Varsha,Prabhakar,charitasidhu@example.net,Pimpri-Chinchwad,Himachal Pradesh,West,12277.02,1,2025-02-25 02:18:38,50,Low Value
CUST004627,Pallavi,Dalal,orinderbhasin@example.net,Proddatur,Jharkhand,North,48010.28,2,2025-03-07 22:46:52,40,Mid Value
